,formula,full_name,band_gap,formation_energy,nn_ave_eleneg,o2p_center_from_vbm,vacancy_formation_energy,charge,vacancy_index,merge_on,valence,bv_sum_Crystal,bv_sum_nn,BVS_ratio,vr_max,Eb_sum
1220,BiSbO4,BiSbO4_Va_O2,2.7211999999999996,-1.8414490133333337,2.730940198763093,2.404865647399249,4.4004463100000155,0,95,BiSbO4_Va_O295,-2.0,-1.8479587089069367,-2.0439248248218327,0.9239793544534683,-0.5208045461292565,4.456968658624261
1223,BiSbO4,BiSbO4_Va_O2,2.7211999999999996,-1.8414490133333337,2.730940198763093,2.404865647399249,2.1174407518627723,1,95,BiSbO4_Va_O295,-2.0,-1.8479587089069367,-2.0439248248218327,0.9239793544534683,-0.5208045461292565,4.456968658624261
1226,BiSbO4,BiSbO4_Va_O2,2.7211999999999996,-1.8414490133333337,2.730940198763093,2.404865647399249,-0.5709323633857815,2,95,BiSbO4_Va_O295,-2.0,-1.8479587089069367,-2.0439248248218327,0.9239793544534683,-0.5208045461292565,4.456968658624261
1229,Ca(AsO3)2,Ca(AsO3)2_Va_O1,3.5512,-2.229921160000001,2.6133333333333333,2.5382287646651127,4.587764600000023,0,242,Ca(AsO3)2_Va_O1242,-2.0,-2.1401173148683403,-2.1401173148683403,1.0700586574341702,-0.6589084382122885,8.055343090145561
1232,Ca(AsO3)2,Ca(AsO3)2_Va_O1,3.5512,-2.229921160000001,2.6133333333333333,2.5382287646651127,2.064986752329342,1,242,Ca(AsO3)2_Va_O1242,-2.0,-2.1401173148683403,-2.1401173148683403,1.0700586574341702,-0.6589084382122885,8.055343090145561
1235,Ca(AsO3)2,Ca(AsO3)2_Va_O1,3.5512,-2.229921160000001,2.6133333333333333,2.5382287646651127,-0.7422423101759835,2,242,Ca(AsO3)2_Va_O1242,-2.0,-2.1401173148683403,-2.1401173148683403,1.0700586574341702,-0.6589084382122885,8.055343090145561
1238,Ca(SbO3)2,Ca(SbO3)2_Va_O1,2.819,-2.3709468211111124,2.5700000000000003,2.179507565466953,4.43314650999981,0,242,Ca(SbO3)2_Va_O1242,-2.0,-2.213456525306265,-2.213456525306265,1.1067282626531325,-0.5208045461292565,7.37123011265891
1241,Ca(SbO3)2,Ca(SbO3)2_Va_O1,2.819,-2.3709468211111124,2.5700000000000003,2.179507565466953,2.5360622349766215,1,242,Ca(SbO3)2_Va_O1242,-2.0,-2.213456525306265,-2.213456525306265,1.1067282626531325,-0.5208045461292565,7.37123011265891
1244,Ca(SbO3)2,Ca(SbO3)2_Va_O1,2.819,-2.3709468211111124,2.5700000000000003,2.179507565466953,0.6167091292496201,2,242,Ca(SbO3)2_Va_O1242,-2.0,-2.213456525306265,-2.213456525306265,1.1067282626531325,-0.5208045461292565,7.37123011265891
1247,Ca2BiAsO6,Ca2BiAsO6_Va_O1,3.1952,-2.5414911255000003,2.1603918703408738,1.981424752983667,4.9692320499999685,0,63,Ca2BiAsO6_Va_O163,-2.0,-2.1622638376712953,-2.1622638376712953,1.0811319188356476,-0.6589084382122885,7.524427665366723
1250,Ca2BiAsO6,Ca2BiAsO6_Va_O1,3.1952,-2.5414911255000003,2.1603918703408738,1.981424752983667,2.812356854260887,1,63,Ca2BiAsO6_Va_O163,-2.0,-2.1622638376712953,-2.1622638376712953,1.0811319188356476,-0.6589084382122885,7.524427665366723
1253,Ca2BiAsO6,Ca2BiAsO6_Va_O1,3.1952,-2.5414911255000003,2.1603918703408738,1.981424752983667,0.5160202194805059,2,63,Ca2BiAsO6_Va_O163,-2.0,-2.1622638376712953,-2.1622638376712953,1.0811319188356476,-0.6589084382122885,7.524427665366723
1256,Ca2BiAsO6,Ca2BiAsO6_Va_O2,3.1952,-2.5414911255000003,2.253965683130435,2.9607889017713513,3.460101949999975,0,79,Ca2BiAsO6_Va_O279,-2.0,-1.889010825716192,-1.9536039657751656,0.944505412858096,-0.6589084382122885,6.157269852328179
1258,Ca2BiAsO6,Ca2BiAsO6_Va_O2,3.1952,-2.5414911255000003,2.253965683130435,2.9607889017713513,1.9801078339342355,1,79,Ca2BiAsO6_Va_O279,-2.0,-1.889010825716192,-1.9536039657751656,0.944505412858096,-0.6589084382122885,6.157269852328179
1260,Ca2BiAsO6,Ca2BiAsO6_Va_O3,3.1952,-2.5414911255000003,2.159953082444874,3.230262077801604,3.5176945299999804,0,59,Ca2BiAsO6_Va_O359,-2.0,-1.9847039431320197,-2.0561584083772586,0.9923519715660098,-0.6589084382122885,6.469183547537621
1261,Ca2BiAsO6,Ca2BiAsO6_Va_O4,3.1952,-2.5414911255000003,2.09784278036381,2.9956336492401356,3.569558339999966,0,75,Ca2BiAsO6_Va_O475,-2.0,-1.8282483664710971,-1.8282483664710971,0.9141241832355488,-0.6589084382122885,9.317179912348141
1262,Ca2GeO4,Ca2GeO4_Va_O1,3.5397999999999996,-2.9902279757142853,1.8187175870527823,1.6975885421144523,5.00869222999996,0,103,Ca2GeO4_Va_O1103,-2.0,-1.9379315073467231,-1.9379315073467231,0.9689657536733616,-1.502819088333178,8.987599664103964
1265,Ca2GeO4,Ca2GeO4_Va_O1,3.5397999999999996,-2.9902279757142853,1.8187175870527823,1.6975885421144523,3.5447628421393604,1,103,Ca2GeO4_Va_O1103,-2.0,-1.9379315073467231,-1.9379315073467231,0.9689657536733616,-1.502819088333178,8.987599664103964
1268,Ca2GeO4,Ca2GeO4_Va_O1,3.5397999999999996,-2.9902279757142853,1.8187175870527823,1.6975885421144523,2.374657580528925,2,103,Ca2GeO4_Va_O1103,-2.0,-1.9379315073467231,-1.9379315073467231,0.9689657536733616,-1.502819088333178,8.987599664103964
1271,Ca2GeO4,Ca2GeO4_Va_O2,3.5397999999999996,-2.9902279757142853,1.9067559486019268,1.524341258968782,4.748400960000035,0,107,Ca2GeO4_Va_O2107,-2.0,-1.7249953740007014,-1.7249953740007014,0.8624976870003507,-1.502819088333178,8.000059746784327
1274,Ca2GeO4,Ca2GeO4_Va_O2,3.5397999999999996,-2.9902279757142853,1.9067559486019268,1.524341258968782,3.392799424927317,1,107,Ca2GeO4_Va_O2107,-2.0,-1.7249953740007014,-1.7249953740007014,0.8624976870003507,-1.502819088333178,8.000059746784327
1277,Ca2GeO4,Ca2GeO4_Va_O2,3.5397999999999996,-2.9902279757142853,1.9067559486019268,1.524341258968782,1.382521099187258,2,107,Ca2GeO4_Va_O2107,-2.0,-1.7249953740007014,-1.7249953740007014,0.8624976870003507,-1.502819088333178,8.000059746784327
1280,Ca2GeO4,Ca2GeO4_Va_O3,3.5397999999999996,-2.9902279757142853,1.8443538481348536,2.0001051572391737,4.695780980000004,0,111,Ca2GeO4_Va_O3111,-2.0,-1.8937504449256444,-1.893750444925644,0.9468752224628222,-1.502819088333178,8.78269990357574
1283,Ca2GeO4,Ca2GeO4_Va_O3,3.5397999999999996,-2.9902279757142853,1.8443538481348536,2.0001051572391737,3.282883838504123,1,111,Ca2GeO4_Va_O3111,-2.0,-1.8937504449256444,-1.893750444925644,0.9468752224628222,-1.502819088333178,8.78269990357574
1286,Ca2GeO4,Ca2GeO4_Va_O3,3.5397999999999996,-2.9902279757142853,1.8443538481348536,2.0001051572391737,2.7353940370236365,2,111,Ca2GeO4_Va_O3111,-2.0,-1.8937504449256444,-1.893750444925644,0.9468752224628222,-1.502819088333178,8.78269990357574
1289,Ca2PbO4,Ca2PbO4_Va_O1,1.5421000000000005,-2.551106224285714,1.8408434446115292,1.4609270112128203,3.553008880000002,0,299,Ca2PbO4_Va_O1299,-2.0,-1.9343931909080865,-1.9343931909080865,0.9671965954540432,-0.2712847561180753,8.729931141360122
1292,Ca2PbO4,Ca2PbO4_Va_O1,1.5421000000000005,-2.551106224285714,1.8408434446115292,1.4609270112128203,2.444521250923909,1,299,Ca2PbO4_Va_O1299,-2.0,-1.9343931909080865,-1.9343931909080865,0.9671965954540432,-0.2712847561180753,8.729931141360122
1295,Ca2PbO4,Ca2PbO4_Va_O1,1.5421000000000005,-2.551106224285714,1.8408434446115292,1.4609270112128203,1.5236901587510694,2,299,Ca2PbO4_Va_O1299,-2.0,-1.9343931909080865,-1.9343931909080865,0.9671965954540432,-0.2712847561180753,8.729931141360122
1298,Ca2PbO4,Ca2PbO4_Va_O2,1.5421000000000005,-2.551106224285714,2.154032626403501,1.5856301589729718,0.6542652981446491,2,419,Ca2PbO4_Va_O2419,-2.0,-1.820852059045336,-1.820852059045336,0.910426029522668,-0.2712847561180753,8.074084147953227
1299,Ca2Sb2O7,Ca2Sb2O7_Va_O1,1.9044000000000008,-2.5944479686363637,2.456497016766801,2.7728875055574296,4.069781789999874,0,255,Ca2Sb2O7_Va_O1255,-2.0,-2.3103481035311075,-2.3103481035311075,1.1551740517655538,-0.5208045461292565,9.815620021068089
1302,Ca2Sb2O7,Ca2Sb2O7_Va_O1,1.9044000000000008,-2.5944479686363637,2.456497016766801,2.7728875055574296,2.048140909120093,1,255,Ca2Sb2O7_Va_O1255,-2.0,-2.3103481035311075,-2.3103481035311075,1.1551740517655538,-0.5208045461292565,9.815620021068089
1305,Ca2Sb2O7,Ca2Sb2O7_Va_O1,1.9044000000000008,-2.5944479686363637,2.456497016766801,2.7728875055574296,-0.3275111320842749,2,255,Ca2Sb2O7_Va_O1255,-2.0,-2.3103481035311075,-2.3103481035311075,1.1551740517655538,-0.5208045461292565,9.815620021068089
1308,Ca2Sb2O7,Ca2Sb2O7_Va_O2,1.9044000000000008,-2.5944479686363637,2.4988791358902342,2.9941408148235684,4.13348798000005,0,287,Ca2Sb2O7_Va_O2287,-2.0,-2.1194670249430825,-2.2635941054273694,1.0597335124715412,-0.5208045461292565,5.111801501639853
1311,Ca2Sb2O7,Ca2Sb2O7_Va_O2,1.9044000000000008,-2.5944479686363637,2.4988791358902342,2.9941408148235684,2.1177067284774207,1,287,Ca2Sb2O7_Va_O2287,-2.0,-2.1194670249430825,-2.2635941054273694,1.0597335124715412,-0.5208045461292565,5.111801501639853
1314,Ca2Sb2O7,Ca2Sb2O7_Va_O2,1.9044000000000008,-2.5944479686363637,2.4988791358902342,2.9941408148235684,-0.0681265985424768,2,287,Ca2Sb2O7_Va_O2287,-2.0,-2.1194670249430825,-2.2635941054273694,1.0597335124715412,-0.5208045461292565,5.111801501639853
1317,Ca2Sb2O7,Ca2Sb2O7_Va_O3,1.9044000000000008,-2.5944479686363637,2.0475663985212806,1.6521068381754258,4.228122869999774,0,351,Ca2Sb2O7_Va_O3351,-2.0,-1.9764997435380511,-1.9764997435380511,0.9882498717690256,-0.5208045461292565,7.828886669623262
1320,Ca2Sb2O7,Ca2Sb2O7_Va_O3,1.9044000000000008,-2.5944479686363637,2.0475663985212806,1.6521068381754258,2.8975680019197156,1,351,Ca2Sb2O7_Va_O3351,-2.0,-1.9764997435380511,-1.9764997435380511,0.9882498717690256,-0.5208045461292565,7.828886669623262
1323,Ca2Sb2O7,Ca2Sb2O7_Va_O3,1.9044000000000008,-2.5944479686363637,2.0475663985212806,1.6521068381754258,1.336920340558009,2,351,Ca2Sb2O7_Va_O3351,-2.0,-1.9764997435380511,-1.9764997435380511,0.9882498717690256,-0.5208045461292565,7.828886669623262
1326,Ca2SiO4,Ca2SiO4_Va_O1,4.253,-3.4766319846428573,1.8885247453887923,1.8762993523597489,6.737361099999939,0,119,Ca2SiO4_Va_O1119,-2.0,-1.9653310240591688,-1.9653310240591688,0.9826655120295844,-2.356834901289411,10.148812835618752
1329,Ca2SiO4,Ca2SiO4_Va_O1,4.253,-3.4766319846428573,1.8885247453887923,1.8762993523597489,4.662954824151959,1,119,Ca2SiO4_Va_O1119,-2.0,-1.9653310240591688,-1.9653310240591688,0.9826655120295844,-2.356834901289411,10.148812835618752
1332,Ca2SiO4,Ca2SiO4_Va_O1,4.253,-3.4766319846428573,1.8885247453887923,1.8762993523597489,2.202152770587737,2,119,Ca2SiO4_Va_O1119,-2.0,-1.9653310240591688,-1.9653310240591688,0.9826655120295844,-2.356834901289411,10.148812835618752
1335,Ca2SiO4,Ca2SiO4_Va_O2,4.253,-3.4766319846428573,1.794554724261243,2.1087456067238777,6.820182169999848,0,143,Ca2SiO4_Va_O2143,-2.0,-2.2201828108702255,-2.2201828108702255,1.1100914054351128,-2.356834901289411,11.464847159356449
1338,Ca2SiO4,Ca2SiO4_Va_O2,4.253,-3.4766319846428573,1.794554724261243,2.1087456067238777,4.632168088296648,1,143,Ca2SiO4_Va_O2143,-2.0,-2.2201828108702255,-2.2201828108702255,1.1100914054351128,-2.356834901289411,11.464847159356449
1341,Ca2SiO4,Ca2SiO4_Va_O2,4.253,-3.4766319846428573,1.794554724261243,2.1087456067238777,3.1228383545018805,2,143,Ca2SiO4_Va_O2143,-2.0,-2.2201828108702255,-2.2201828108702255,1.1100914054351128,-2.356834901289411,11.464847159356449
1344,Ca2SiO4,Ca2SiO4_Va_O3,4.253,-3.4766319846428573,1.8128060079352744,2.2717234534008717,6.709661509999828,0,167,Ca2SiO4_Va_O3167,-2.0,-2.079940461163849,-2.079940461163849,1.0399702305819245,-2.356834901289411,10.74064683820253
1347,Ca2SiO4,Ca2SiO4_Va_O3,4.253,-3.4766319846428573,1.8128060079352744,2.2717234534008717,4.69846787620051,1,167,Ca2SiO4_Va_O3167,-2.0,-2.079940461163849,-2.079940461163849,1.0399702305819245,-2.356834901289411,10.74064683820253
1350,Ca2SiO4,Ca2SiO4_Va_O3,4.253,-3.4766319846428573,1.8128060079352744,2.2717234534008717,3.571850884814204,2,167,Ca2SiO4_Va_O3167,-2.0,-2.079940461163849,-2.079940461163849,1.0399702305819245,-2.356834901289411,10.74064683820253
1353,Ca2Sn3O8,Ca2Sn3O8_Va_O1,2.5858,-2.5545313888461525,2.354002292434437,1.5835623089349955,4.6394469599999955,0,55,Ca2Sn3O8_Va_O155,-2.0,-1.8502805408089464,-1.8502805408089464,0.9251402704044732,-1.538575818365933,6.1171938336829275
1355,Ca2Sn3O8,Ca2Sn3O8_Va_O1,2.5858,-2.5545313888461525,2.354002292434437,1.5835623089349955,3.0727149220367744,1,55,Ca2Sn3O8_Va_O155,-2.0,-1.8502805408089464,-1.8502805408089464,0.9251402704044732,-1.538575818365933,6.1171938336829275
1357,Ca2Sn3O8,Ca2Sn3O8_Va_O2,2.5858,-2.5545313888461525,2.385825707804043,2.2732986530131076,5.08523029999993,0,71,Ca2Sn3O8_Va_O271,-2.0,-1.824900090061559,-1.824900090061559,0.9124500450307796,-1.538575818365933,8.211971489304304
1359,Ca2Sn3O8,Ca2Sn3O8_Va_O2,2.5858,-2.5545313888461525,2.385825707804043,2.2732986530131076,2.7882954924811196,1,71,Ca2Sn3O8_Va_O271,-2.0,-1.824900090061559,-1.824900090061559,0.9124500450307796,-1.538575818365933,8.211971489304304
1361,Ca2Sn3O8,Ca2Sn3O8_Va_O3,2.5858,-2.5545313888461525,2.1800859998807605,1.8137598305077427,4.95489638999994,0,103,Ca2Sn3O8_Va_O3103,-2.0,-1.9092459359146712,-1.9092459359146712,0.9546229679573356,-1.538575818365933,8.06550663043885
1364,Ca2Sn3O8,Ca2Sn3O8_Va_O3,2.5858,-2.5545313888461525,2.1800859998807605,1.8137598305077427,3.1383706741321697,1,103,Ca2Sn3O8_Va_O3103,-2.0,-1.9092459359146712,-1.9092459359146712,0.9546229679573356,-1.538575818365933,8.06550663043885
1367,Ca2Sn3O8,Ca2Sn3O8_Va_O3,2.5858,-2.5545313888461525,2.1800859998807605,1.8137598305077427,1.3771977718308386,2,103,Ca2Sn3O8_Va_O3103,-2.0,-1.9092459359146712,-1.9092459359146712,0.9546229679573356,-1.538575818365933,8.06550663043885
1370,Ca2SnO4,Ca2SnO4_Va_O1,2.841899999999999,-2.886048206428571,1.7850900552447395,1.4545719027830912,5.337301699999793,0,299,Ca2SnO4_Va_O1299,-2.0,-1.9924714686805451,-1.9924714686805451,0.9962357343402726,-1.538575818365933,9.69793996126014
1373,Ca2SnO4,Ca2SnO4_Va_O1,2.841899999999999,-2.886048206428571,1.7850900552447395,1.4545719027830912,3.797814247775304,1,299,Ca2SnO4_Va_O1299,-2.0,-1.9924714686805451,-1.9924714686805451,0.9962357343402726,-1.538575818365933,9.69793996126014
1376,Ca2SnO4,Ca2SnO4_Va_O1,2.841899999999999,-2.886048206428571,1.7850900552447395,1.4545719027830912,2.3386822088842143,2,299,Ca2SnO4_Va_O1299,-2.0,-1.9924714686805451,-1.9924714686805451,0.9962357343402726,-1.538575818365933,9.69793996126014
1379,Ca2SnO4,Ca2SnO4_Va_O2,2.841899999999999,-2.886048206428571,2.048321038806505,1.641962653738677,5.522538049999989,0,419,Ca2SnO4_Va_O2419,-2.0,-1.651867185802722,-1.651867185802722,0.825933592901361,-1.538575818365933,8.495226482429638
1382,Ca2SnO4,Ca2SnO4_Va_O2,2.841899999999999,-2.886048206428571,2.048321038806505,1.641962653738677,3.3487790305630636,1,419,Ca2SnO4_Va_O2419,-2.0,-1.651867185802722,-1.651867185802722,0.825933592901361,-1.538575818365933,8.495226482429638
1385,Ca2SnO4,Ca2SnO4_Va_O2,2.841899999999999,-2.886048206428571,2.048321038806505,1.641962653738677,1.3306304272926432,2,419,Ca2SnO4_Va_O2419,-2.0,-1.651867185802722,-1.651867185802722,0.825933592901361,-1.538575818365933,8.495226482429638
1388,Ca3(BO3)2,Ca3(BO3)2_Va_O1,4.9902,-3.288179811212121,1.82848968227586,2.5767985882804023,7.1639846800000075,0,65,Ca3(BO3)2_Va_O165,-2.0,-0.9742857969592456,-1.8867906904044816,0.4871428984796228,-2.1905056483979153,2.648344029597514
1390,Ca3(BO3)2,Ca3(BO3)2_Va_O1,4.9902,-3.288179811212121,1.82848968227586,2.5767985882804023,4.361337803246379,1,65,Ca3(BO3)2_Va_O165,-2.0,-0.9742857969592456,-1.8867906904044816,0.4871428984796228,-2.1905056483979153,2.648344029597514
1392,Ca4As2O,Ca4As2O_Va_O1,1.0927000000000002,-1.8127497364285716,1.0107909576537852,3.667272518986856,7.170827219999987,0,125,Ca4As2O_Va_O1125,-2.0,-1.918715131616108,-1.918715131616108,0.959357565808054,-3.2905001259273035,10.572383961559046
1394,Ca4As2O,Ca4As2O_Va_O1,1.0927000000000002,-1.8127497364285716,1.0107909576537852,3.667272518986856,4.333444981451109,1,125,Ca4As2O_Va_O1125,-2.0,-1.918715131616108,-1.918715131616108,0.959357565808054,-3.2905001259273035,10.572383961559046
1400,Ca4Sb2O,Ca4Sb2O_Va_O1,0.7953999999999999,-1.7807082792857143,1.005707884295004,3.7018123291650302,4.155294323413599,1,223,Ca4Sb2O_Va_O1223,-2.0,-1.5391342531836196,-1.5391342531836196,0.7695671265918098,-3.2905001259273035,8.480841175906454
1401,CaAl2(SiO4)2,CaAl2(SiO4)2_Va_O1,4.7445,-3.426421389615385,2.2247122561229453,2.867429592559109,6.698040679999972,0,197,CaAl2(SiO4)2_Va_O1197,-2.0,-2.1966954448368616,-2.1966954448368616,1.0983477224184308,-2.356834901289411,10.232975813495516
1404,CaAl2(SiO4)2,CaAl2(SiO4)2_Va_O1,4.7445,-3.426421389615385,2.2247122561229453,2.867429592559109,4.95083791441947,1,197,CaAl2(SiO4)2_Va_O1197,-2.0,-2.1966954448368616,-2.1966954448368616,1.0983477224184308,-2.356834901289411,10.232975813495516
1407,CaAl2(SiO4)2,CaAl2(SiO4)2_Va_O1,4.7445,-3.426421389615385,2.2247122561229453,2.867429592559109,2.0862454040780887,2,197,CaAl2(SiO4)2_Va_O1197,-2.0,-2.1966954448368616,-2.1966954448368616,1.0983477224184308,-2.356834901289411,10.232975813495516
1410,CaAl2(SiO4)2,CaAl2(SiO4)2_Va_O2,4.7445,-3.426421389615385,2.5640616202147006,2.257809906846316,6.154510140000079,0,233,CaAl2(SiO4)2_Va_O2233,-2.0,-2.3801058719462427,-2.3801058719462427,1.1900529359731211,-2.356834901289411,8.901580688054455
1413,CaAl2(SiO4)2,CaAl2(SiO4)2_Va_O2,4.7445,-3.426421389615385,2.5640616202147006,2.257809906846316,4.9734220137691665,1,233,CaAl2(SiO4)2_Va_O2233,-2.0,-2.3801058719462427,-2.3801058719462427,1.1900529359731211,-2.356834901289411,8.901580688054455
1416,CaAl2(SiO4)2,CaAl2(SiO4)2_Va_O2,4.7445,-3.426421389615385,2.5640616202147006,2.257809906846316,2.9371996960480184,2,233,CaAl2(SiO4)2_Va_O2233,-2.0,-2.3801058719462427,-2.3801058719462427,1.1900529359731211,-2.356834901289411,8.901580688054455
1419,CaAl4O7,CaAl4O7_Va_O1,4.1142,-3.4639722058333335,2.088177094032116,3.144216966527723,7.282963649999951,0,167,CaAl4O7_Va_O1167,-2.0,-2.146176612865162,-2.146176612865162,1.073088306432581,-2.8945619964631555,8.570597091066967
1422,CaAl4O7,CaAl4O7_Va_O1,4.1142,-3.4639722058333335,2.088177094032116,3.144216966527723,4.22405222847978,1,167,CaAl4O7_Va_O1167,-2.0,-2.146176612865162,-2.146176612865162,1.073088306432581,-2.8945619964631555,8.570597091066967
1425,CaAl4O7,CaAl4O7_Va_O1,4.1142,-3.4639722058333335,2.088177094032116,3.144216966527723,0.973748094420283,2,167,CaAl4O7_Va_O1167,-2.0,-2.146176612865162,-2.146176612865162,1.073088306432581,-2.8945619964631555,8.570597091066967
1428,CaAl4O7,CaAl4O7_Va_O2,4.1142,-3.4639722058333335,2.1039549337889567,2.138266166770475,6.773601379999841,0,215,CaAl4O7_Va_O2215,-2.0,-2.107081530150681,-2.107081530150681,1.0535407650753406,-2.8945619964631555,7.5447006347562
1431,CaAl4O7,CaAl4O7_Va_O2,4.1142,-3.4639722058333335,2.1039549337889567,2.138266166770475,5.035216993022254,1,215,CaAl4O7_Va_O2215,-2.0,-2.107081530150681,-2.107081530150681,1.0535407650753406,-2.8945619964631555,7.5447006347562
1434,CaAl4O7,CaAl4O7_Va_O2,4.1142,-3.4639722058333335,2.1039549337889567,2.138266166770475,3.1098572757796186,2,215,CaAl4O7_Va_O2215,-2.0,-2.107081530150681,-2.107081530150681,1.0535407650753406,-2.8945619964631555,7.5447006347562
1437,CaAl4O7,CaAl4O7_Va_O3,4.1142,-3.4639722058333335,1.963616567386678,2.110231573195404,6.96492865000017,0,287,CaAl4O7_Va_O3287,-2.0,-1.945935108783582,-1.9950027054372288,0.972967554391791,-2.8945619964631555,6.967693295372375
1440,CaAl4O7,CaAl4O7_Va_O3,4.1142,-3.4639722058333335,1.963616567386678,2.110231573195404,5.042351922698292,1,287,CaAl4O7_Va_O3287,-2.0,-1.945935108783582,-1.9950027054372288,0.972967554391791,-2.8945619964631555,6.967693295372375
1443,CaAl4O7,CaAl4O7_Va_O3,4.1142,-3.4639722058333335,1.963616567386678,2.110231573195404,2.065083538233176,2,287,CaAl4O7_Va_O3287,-2.0,-1.945935108783582,-1.9950027054372288,0.972967554391791,-2.8945619964631555,6.967693295372375
1446,CaAl4O7,CaAl4O7_Va_O4,4.1142,-3.4639722058333335,2.0158749846122253,2.377521384129426,6.850801999999826,0,263,CaAl4O7_Va_O4263,-2.0,-1.798700221451446,-1.8941622425877669,0.899350110725723,-2.8945619964631555,6.44049815269862
1448,CaAl4O7,CaAl4O7_Va_O4,4.1142,-3.4639722058333335,2.0158749846122253,2.377521384129426,4.383848352954572,1,263,CaAl4O7_Va_O4263,-2.0,-1.798700221451446,-1.8941622425877669,0.899350110725723,-2.8945619964631555,6.44049815269862
1450,CaAlBO4,CaAlBO4_Va_O1,4.8482,-3.322331291309524,2.1439313154614004,2.673581501380673,6.766489970000189,0,323,CaAlBO4_Va_O1323,-2.0,-2.0289629621902665,-2.0289629621902665,1.0144814810951333,-2.1905056483979153,10.079359674419713
1452,CaAlBO4,CaAlBO4_Va_O1,4.8482,-3.322331291309524,2.1439313154614004,2.673581501380673,4.5752370244097715,1,323,CaAlBO4_Va_O1323,-2.0,-2.0289629621902665,-2.0289629621902665,1.0144814810951333,-2.1905056483979153,10.079359674419713
1454,CaAlBO4,CaAlBO4_Va_O2,4.8482,-3.322331291309524,2.0478058480266785,1.7863333742503076,6.844755980000068,0,287,CaAlBO4_Va_O2287,-2.0,-2.086816381052044,-2.086816381052044,1.043408190526022,-2.1905056483979153,7.472138429127174
1457,CaAlBO4,CaAlBO4_Va_O2,4.8482,-3.322331291309524,2.0478058480266785,1.7863333742503076,5.383808372360998,1,287,CaAlBO4_Va_O2287,-2.0,-2.086816381052044,-2.086816381052044,1.043408190526022,-2.1905056483979153,7.472138429127174
1460,CaAlBO4,CaAlBO4_Va_O2,4.8482,-3.322331291309524,2.0478058480266785,1.7863333742503076,3.490940923631578,2,287,CaAlBO4_Va_O2287,-2.0,-2.086816381052044,-2.086816381052044,1.043408190526022,-2.1905056483979153,7.472138429127174
1463,CaAlBO4,CaAlBO4_Va_O3,4.8482,-3.322331291309524,2.130939750409299,2.7556880128098364,6.860144059999934,0,215,CaAlBO4_Va_O3215,-2.0,-1.9610207727503035,-1.9610207727503035,0.980510386375152,-2.1905056483979153,9.741840568751227
